up1,up2,up3,up4,down1,down2,down3,down4,lock1,lock2,lock3,lock4,actualAngle
508.86419677734375,0.0,917.0580444335938,209.70339965820312,777.4674072265625,511.3310546875,1078.3009033203125,666.785400390625,328.30548095703125,406.9320983886719,377.9476318359375,461.3695983886719,75
500.3678588867188,37.76579284667969,839.0584106445312,298.0992431640625,918.3607177734376,464.3188171386719,1232.2545166015625,638.8894653320312,428.9203186035156,433.056640625,467.7771911621094,473.2235107421875,45
741.2415771484375,29.133934020996094,1121.2413330078125,249.4827880859375,939.4505615234376,550.3074951171875,1260.4219970703125,709.606201171875,570.8247680664062,423.6067504882813,610.0170288085938,466.8639526367188,75
295.70294189453125,28.687423706054688,617.1725463867188,342.5948486328125,721.2571411132812,374.41021728515625,910.5228881835938,553.0166015625,250.5869903564453,359.45709228515625,313.80426025390625,424.4407958984375,30
745.0963134765625,0.0,1174.8834228515625,207.59368896484372,1002.4925537109376,479.7853393554688,1176.7435302734375,605.2357788085938,674.1654052734375,390.1839294433594,710.483154296875,431.8247375488281,60
520.12158203125,0.0,901.698486328125,209.23660278320312,900.8020629882812,463.42681884765625,1223.4300537109375,639.5365600585938,434.3128662109375,429.5234069824219,475.18353271484375,474.8633728027344,60
823.2470703125,34.623069763183594,1193.6690673828125,255.60427856445312,913.8827514648438,576.2346801757812,1210.671875,712.9411010742188,619.4332885742188,406.1118774414063,662.7809448242188,453.0374755859375,90
658.7091064453125,67.9466323852539,913.5849609375,228.447021484375,722.0686645507812,486.8455810546875,874.7962036132812,571.610595703125,541.4359741210938,343.8981628417969,575.5162963867188,382.2691345214844,90
427.34185791015625,14.766807556152344,846.1892700195312,251.5892333984375,755.1875,475.913818359375,1066.0010986328125,660.983642578125,289.3144226074219,404.162353515625,345.9524230957031,457.6732177734375,60
636.10888671875,145.13705444335938,965.66259765625,340.6329650878906,757.870849609375,607.88623046875,1073.709228515625,720.0,474.9633483886719,578.8759155273438,522.1677856445312,628.6806030273438,90
83.98403930664062,8.225471496582031,394.0711364746094,179.322265625,282.05487060546875,422.590576171875,413.4948120117188,572.783935546875,0.0,323.9716491699219,38.71123504638672,385.0192565917969,45
163.1317596435547,79.61791229248047,412.96533203125,300.9218139648437,432.197265625,399.58831787109375,572.4437255859375,538.042236328125,91.51423645019533,363.0752868652344,146.8408660888672,415.2543640136719,30
243.26263427734372,0.0,578.4811401367188,191.3923797607422,612.1519165039062,362.6910095214844,772.0689086914062,528.82666015625,149.03927612304688,309.3834533691406,200.66531372070312,362.4714660644531,45
360.16021728515625,0.0,707.8168334960938,272.28662109375,759.4677734375,357.8081359863281,1280.0,720.0,286.7425231933594,454.33154296875,330.9095764160156,500.6751708984375,45
232.9797821044922,0.0,664.8914184570312,174.46749877929688,655.7962036132812,354.22216796875,847.5335083007812,558.3162841796875,131.25177001953125,287.4190673828125,196.20492553710935,350.6781005859375,45
457.6655883789063,0.0,836.9005737304688,230.3719787597656,810.139892578125,489.1533203125,1124.02587890625,660.6622314453125,387.0240173339844,414.31060791015625,423.9559020996094,453.6577758789063,55
832.6259765625,57.090179443359375,1165.6817626953125,266.8988037109375,897.820068359375,577.86328125,1170.74462890625,703.5552978515625,650.9815063476562,399.7952575683594,692.7307739257812,448.2386779785156,90
625.3114624023438,107.50552368164062,934.9346313476562,292.28057861328125,784.3565673828125,586.8333740234375,1013.61572265625,690.6605224609375,460.8137512207031,435.087890625,505.7059020996094,484.6372680664063,75
533.7430419921875,117.41827392578124,865.04052734375,333.8474426269531,928.094970703125,468.7565002441406,1126.79736328125,661.0478515625,468.7810363769531,431.58050537109375,513.189208984375,477.468017578125,45
415.1297607421875,208.403076171875,736.4483642578125,487.127197265625,879.1537475585938,578.7393798828125,1280.0,720.0,339.7973937988281,611.7721557617188,378.3923034667969,654.0244750976562,40
610.1535034179688,0.0,1052.6322021484375,194.39501953125,879.3765869140625,569.5162963867188,1198.5357666015625,720.0,490.0603637695313,455.3699340820313,527.5003662109375,497.8206787109375,75
564.4207763671875,0.0,937.64404296875,106.62751770019533,885.30712890625,337.4428405761719,1060.7723388671875,455.0502014160156,524.5333862304688,359.76171875,572.3212280273438,412.0809326171875,60
660.923095703125,0.0,924.92041015625,144.69482421875,1010.1278076171876,291.0540466308594,1197.0465087890625,471.6017761230469,610.3267822265625,256.4387512207031,654.28759765625,300.8695983886719,45
278.3276672363281,22.443023681640625,651.0377197265625,189.53564453125,501.0089111328125,410.0051879882813,635.697509765625,541.25048828125,218.7146759033203,319.0019226074219,274.83526611328125,378.7974548339844,45
